ID,Tweet,Sentiment,Time,Age,Country,Population -2020,Land Area (KmÂ²),Density (P/KmÂ²)
7c7a445b8d,twittering like boss thanks savvv,positive,night,70-100,Bolivia,11673021.0,1083300.0,11.0
d9814b3962,last day working uni today sad times,negative,morning,0-20,Cambodia,16718965.0,176520.0,95.0
7304f0e3e5,hot day making tired,negative,noon,21-30,Dominican Republic,10847910.0,48300.0,225.0
b96300b57e,test seo smo marketing try,neutral,night,70-100,Finland,5540720.0,304000.0,18.0
17ce9b84eb,getting puppyyy name him think romeo cute,positive,noon,60-70,Nepal,29136808.0,143350.0,203.0
ea843f76b0,must jay leno leave show,neutral,night,70-100,Suriname,586632.0,156000.0,4.0
ddd476e4b0,apparently request guests,neutral,night,70-100,Maldives,540544.0,300.0,1802.0
548de387bc,tafe actually quite good,positive,morning,46-60,Hungary,9660351.0,90530.0,107.0
7acea31723,,positive,noon,21-30,Armenia,2963243.0,28470.0,104.0
07de6aac6e,grilled dinner last night seniors final kairos dinner steak spicy mango sausages hot wings grilled vegi corn,neutral,noon,21-30,Saint Kitts and Nevis,53199.0,260.0,205.0
132e051fe8,cousins moved like  years ago miss much looking facebook im sad,negative,morning,0-20,Belarus,9449323.0,202910.0,47.0
ab0e0aa0a9,xd send it,neutral,morning,0-20,Egypt,102334404.0,995450.0,103.0
7787b99e9d,dives w oceans deep dive m vis sun colours dynamite fishing done toll reefs,neutral,morning,0-20,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0
cdd85e794f,looking forward new album,positive,noon,60-70,Malta,441543.0,320.0,1380.0
7525a3019f,_of_max sadly no david tennant left particularly want job anyway,negative,morning,46-60,Cuba,11326616.0,106440.0,106.0
361f68746b,whats u hating becky soo much ur bio says ur niceguess,neutral,morning,0-20,Democratic Republic of the Congo,89561403.0,2267050.0,40.0
e9c2859c51,tired,negative,night,31-45,Uganda,45741007.0,199810.0,229.0
c4467c4f12,forgot set alarm am ride hope get easy miles work tomorrow racin gap,positive,morning,0-20,Cuba,11326616.0,106440.0,106.0
9664cb7255,reeheally hoping rain stops time get metro courthouse bring umbrella today,positive,night,31-45,Marshall Islands,59190.0,180.0,329.0
80e72b463a,kids derbyshire schools string concert buxton opera house today theyre quite excited,positive,night,70-100,Kiribati,119449.0,810.0,147.0
4bf439f49a,pretty cold outside today got another exam,neutral,noon,60-70,Libya,6871292.0,1759540.0,4.0
3749900628,happy mothers day mums life,positive,night,70-100,Croatia,4105267.0,55960.0,73.0
a3f41c9415,leave fraser alone,neutral,noon,60-70,Botswana,2351627.0,566730.0,4.0
71494b0733,ooh storm thats always welcome news happy mothers day,positive,noon,60-70,Slovakia,5459642.0,48088.0,114.0
7c1c680064,haha like default picture meow,positive,morning,46-60,Cuba,11326616.0,106440.0,106.0
8a66c047c4,nope anthony wrecked car help get running,negative,night,70-100,Bolivia,11673021.0,1083300.0,11.0
0a6580a2ca,amazing x,positive,noon,60-70,Fiji,896445.0,18270.0,49.0
2d5206550f,always good idea,positive,morning,0-20,Norway,5421241.0,365000.0,15.0
6ffc960726,fun airshow boys today  exhausted,neutral,morning,46-60,Ukraine,43733762.0,579320.0,75.0
8bbd0eb29e, hours teleconference cant go back sleep got work do sigh sigh,negative,noon,60-70,Somalia,15893222.0,627340.0,25.0
d0dcbd4559,think like roy williams dissects frogs still alive  look like chachi happy days,negative,noon,60-70,Zambia,18383955.0,743390.0,25.0
837956c3d7,right am ugghhh,negative,morning,46-60,Central African Republic,4829767.0,622980.0,8.0
02856005a9,totally missed chatroom im lame,negative,noon,60-70,Israel,8655535.0,21640.0,400.0
47c28eec84,_za fruit sugar covered sweets tummy happy,negative,noon,60-70,Colombia,50882891.0,1109500.0,46.0
ad934e65f0,think might like twiterfon better tweetie now recent upgrades twiterfon great none tweetie,positive,noon,60-70,Botswana,2351627.0,566730.0,4.0
0045289be0,hommmmmme good day,positive,noon,21-30,Iceland,341243.0,100250.0,3.0
236d5acf70,even though everyone wanted newish song teacher agreed s old grumpy like us happy haha,negative,morning,0-20,Sweden,10099265.0,410340.0,25.0
4ace4014c4,wh correspondants dinner rocked wanda sykes hilarious obama bad happy mothers day moms there,positive,noon,21-30,Bhutan,771608.0,38100.0,20.0
63446bccbb,watching killers jr awesome late though cut programme mid song twas favourite too,neutral,morning,0-20,Papua New Guinea,8947024.0,452860.0,20.0
69806f97e0,well us brits wait days it thought gonna released once guess worth wait,neutral,morning,46-60,Mali,20250833.0,1220190.0,17.0
df10d3b9ae,hair dyed today ugh im bored still tired friday lol swear bossman ,negative,night,31-45,"Eswatini (fmr. ""Swaziland"")",1160164.0,17200.0,67.0
0de5daa69a,signing off moms day tomorrow,neutral,morning,46-60,Nauru,10824.0,20.0,541.0
ddd7c4f3b8,bowling cousins awesome,positive,noon,21-30,Bhutan,771608.0,38100.0,20.0
ba0d457ce9,brings back everyone button access public timeline ,neutral,noon,60-70,Costa Rica,5094118.0,51060.0,100.0
6d7271eeee,sorry delay publishing weeks show technical difficulties encoding asap may saturday,negative,night,31-45,South Africa,59308690.0,1213090.0,49.0
58c435d2cf,nightmares huggles,neutral,night,70-100,Australia,25499884.0,7682300.0,3.0
562296bdb0,done studying bout earth,neutral,morning,0-20,Eritrea,3546421.0,101000.0,35.0
4738b2a583,geez u obvious,neutral,noon,60-70,Denmark,5792202.0,42430.0,137.0
b66e667fd5,errg cant believe working next week think time move chick fil,negative,night,70-100,Czechia (Czech Republic),10708981.0,77240.0,139.0
f23c1c4255,happy,negative,morning,46-60,Cuba,11326616.0,106440.0,106.0
723b812315,figure works get hope well,neutral,noon,60-70,Germany,83783942.0,348560.0,240.0
ce791e2133,never seen walle confused idea guys talking about hehe though,neutral,morning,46-60,Jamaica,2961167.0,10830.0,273.0
f0a9a55b94,winding down love low key day,positive,morning,46-60,Ireland,4937786.0,68890.0,72.0
774687e979,good role models like yinz think,positive,morning,0-20,Mongolia,3278290.0,1553560.0,2.0
8fb17e7f1b,im fantastically miserable time far,neutral,morning,0-20,Benin,12123200.0,112760.0,108.0
5ed22c995d,yeah bit s silly points love,neutral,noon,21-30,North Korea,25778816.0,120410.0,214.0
63549ea2e4,going chantal aunt,neutral,noon,21-30,Fiji,896445.0,18270.0,49.0
07423a8340,u gonna host saturday night live ive waiting like  yearsssssss,neutral,noon,21-30,Malaysia,32365999.0,328550.0,99.0
3c3ff93959,invisible car helps boost recycling honest ,positive,morning,46-60,Norway,5421241.0,365000.0,15.0
25586c623d,beer japan google,neutral,noon,60-70,Tuvalu,11792.0,30.0,393.0
846e092fd8,_idiots hahaha work  know alrighty mister done public may dancing today,neutral,morning,0-20,Mozambique,31255435.0,786380.0,40.0
0fe86fc464,going tonight,neutral,night,31-45,Thailand,69799978.0,510890.0,137.0
e85d70f2bd,exhausted thank goodness race almost here training ruining social life,neutral,morning,46-60,Yemen,29825964.0,527970.0,56.0
6e7e59bcd9,drinkin chai tea sleeping checkin cool peeps,neutral,night,31-45,Peru,32971854.0,1280000.0,26.0
6c732a3102,  thx ur msg awesome luv new single xoxo ,positive,morning,0-20,Vanuatu,307145.0,12200.0,25.0
fb705a311f,retweetings favorite palin,positive,night,31-45,Vietnam,97338579.0,310070.0,314.0
0843f4bf18,missing hobotramp way life cooking mother saturday night mama luv u,negative,noon,21-30,Romania,19237691.0,230170.0,84.0
2e7082d1c8,mayday,neutral,morning,0-20,Cuba,11326616.0,106440.0,106.0
c4f7dc6e8b,what butbutthe nurburgring good ,positive,night,70-100,Canada,37742154.0,9093510.0,4.0
e1dbabfca3,still recall helpful way back struggled ar contest question,positive,night,31-45,Zimbabwe,14862924.0,386850.0,38.0
430f181d61,_ri_ja good morning nice see you,positive,morning,0-20,New Zealand,4822233.0,263310.0,18.0
9d605483af,mc john sim posit  yr passed softees stranded without warren tea tech spec kaching ,neutral,morning,0-20,Timor-Leste,1318445.0,14870.0,89.0
dc03f0e6f9,make something buying something impersonal mom,neutral,noon,60-70,Dominican Republic,10847910.0,48300.0,225.0
36bcbee1cb,sitting chloes little trike thingo girraffe ill probobly get yelled next minute so ohhh well,neutral,noon,21-30,Malta,441543.0,320.0,1380.0
99103bda36,mothers day wishes google pretty  beautiful flowers google logo ,positive,morning,0-20,Indonesia,273523615.0,1811570.0,151.0
c554ea2a90,week delivery oz awesome product awesome prices parcel today made day,positive,noon,21-30,Romania,19237691.0,230170.0,84.0
972107b366,said goodbye younger bro misshimalready,negative,noon,60-70,El Salvador,6486205.0,20720.0,313.0
f0b7a05584,thanks heads up ethan watching,positive,noon,21-30,Bhutan,771608.0,38100.0,20.0
e6b840403f,_xd tried say it seems like people facebook agree guess fail cries,negative,morning,0-20,Mauritania,4649658.0,1030700.0,5.0
a5dd88e233,one last stop chicago going back miami,neutral,morning,0-20,Andorra,77265.0,470.0,164.0
4f71c900d6,thats mess ill look next week,negative,night,31-45,Senegal,16743927.0,192530.0,87.0
7ec39ac1a1,_ii foggy,neutral,noon,21-30,Iceland,341243.0,100250.0,3.0
10b4c609a2,finished first workout jillian michaels day making cut program feeling great hopefully eating good,positive,morning,46-60,Afghanistan,38928346.0,652860.0,60.0
2bc462bcc3,hahahaha nice gave bio cos idk hell im doing hello chem,negative,morning,46-60,Egypt,102334404.0,995450.0,103.0
d2d4deeb43,funny,negative,noon,21-30,Bangladesh,164689383.0,130170.0,1265.0
e1279e43aa,win lammy last night happy scott sherman did walked feet bea today,positive,noon,60-70,South Sudan,11193725.0,610952.0,18.0
d653389367,early start today rain miles,neutral,noon,60-70,Belgium,11589623.0,30280.0,383.0
7f4ebd7979,one thing internet taught me get enough people listen get colbert report usa,neutral,noon,60-70,United Arab Emirates,9890402.0,83600.0,118.0
fd6ebd68f6,would join shopping work weekend six degrees seperation confsuing,negative,morning,0-20,France,65273511.0,547557.0,119.0
1bad2ff339,ahhh mothers day first one yay,positive,noon,21-30,Switzerland,8654622.0,39500.0,219.0
e4437a4444,im belleville parents someone offered bus ride orillia  mall thought,positive,morning,46-60,Georgia,3989167.0,69490.0,57.0
04bc041813,downloaded twitterberry life even convenient,positive,noon,21-30,Seychelles,98347.0,460.0,214.0
1047b78606,welcome cutiepie kiddo picture btw love shades,positive,night,70-100,Niger,24206644.0,1266700.0,19.0
4cc4d93f27,god im sleepy today barely focus,negative,morning,0-20,Micronesia,115023.0,700.0,164.0
91fc7732f9,nto good,negative,night,31-45,Monaco,39242.0,1.0,26337.0
6eeb25bff2,think thats whats wrong me stuffed breathe feels like sore throat,negative,noon,21-30,Togo,8278724.0,54390.0,152.0
6d924430ec, evr brngs starbux corieography,neutral,night,31-45,India,1380004385.0,2973190.0,464.0
52ce8dd1ee,philippines tour please please please,neutral,noon,21-30,Botswana,2351627.0,566730.0,4.0
2a298d5810,knew horse called dollar,neutral,night,31-45,Peru,32971854.0,1280000.0,26.0
ba442319a3,see ya,neutral,noon,60-70,Cameroon,26545863.0,472710.0,56.0
d37f0748c6,b day may  party sat come gays,neutral,noon,60-70,Botswana,2351627.0,566730.0,4.0
86f00f0bc3,haha im work cant read anything,neutral,night,31-45,Mexico,128932753.0,1943950.0,66.0
993428440c,am him officially st one say happy mothers day love it,positive,noon,21-30,Iran,83992949.0,1630000.0,52.0
1121c78b0c,bed sore ,neutral,morning,0-20,Liberia,5057681.0,96320.0,53.0
b715f53f42,thank thinking us caring,positive,morning,0-20,Eritrea,3546421.0,101000.0,35.0
e3592de395,aha _marie brothers wallpaper phone dolly sheep aha im loling,positive,noon,21-30,Kenya,53771296.0,569140.0,94.0
04ed4760c0,spent whole dream cooking delicious meal woke got try,neutral,night,70-100,India,1380004385.0,2973190.0,464.0
db60576b3b,well do pray you,positive,night,70-100,Jordan,10203134.0,88780.0,115.0
f33ef2b766,stop mean me ur hurting feelings,negative,night,31-45,Brazil,212559417.0,8358140.0,25.0
abad0bb1d5,feeling guilty buying luxurious pair shoes yesterday house mate saw got excited,neutral,morning,0-20,Haiti,11402528.0,27560.0,414.0
a0f74dfb60, degree centigrade much hotter  degree centigrade,negative,morning,0-20,China,1439323776.0,9388211.0,153.0
77f157bb4b,thanks lot kind got back nice drive  fun car drive nice day,positive,morning,46-60,Guinea,13132795.0,246000.0,53.0
ba8de71491,happy mothers day mommy grandma haha ily,positive,night,70-100,Saint Lucia,183627.0,610.0,301.0
13bea3b5b1,perfect way end totally boring day sleep goodnight,neutral,morning,0-20,Indonesia,273523615.0,1811570.0,151.0
9febd5ba64,_always okay well thank beautiful,positive,night,70-100,Suriname,586632.0,156000.0,4.0
6bd9ddc994,_b leeds one,neutral,noon,21-30,Togo,8278724.0,54390.0,152.0
cf9dc7479a,emily ahahha scare me would work,negative,noon,60-70,Estonia,1326535.0,42390.0,31.0
fdc3815cee,s thats baby,neutral,night,70-100,Namibia,2540905.0,823000.0,3.0
3a3d4dcf4a,ack  course im person think knows,neutral,night,31-45,Belize,397628.0,22810.0,17.0
3cc9c21647,ehnot sure daw guesting ni cha monday,neutral,noon,21-30,Nicaragua,6624554.0,120340.0,55.0
0167c461c6,headache boo,negative,noon,21-30,Oman,5106626.0,309500.0,16.0
bb6bbbc15b,sweet im trying earn crown gluten free baking,positive,night,70-100,India,1380004385.0,2973190.0,464.0
30019d7183,going second morning day sleeping  hours,neutral,morning,46-60,Yemen,29825964.0,527970.0,56.0
235da13ecf, like six hang around house get come you keep it,neutral,morning,46-60,Sao Tome and Principe,219159.0,960.0,228.0
b4d1c8c080,help way,positive,night,70-100,Kiribati,119449.0,810.0,147.0
86a04de3a2,hahaha tell we,neutral,morning,0-20,Cuba,11326616.0,106440.0,106.0
6505d675a7,oops againreally shouldnt have,negative,morning,0-20,Palau,18094.0,460.0,39.0
be2f1b8fbf,_eyes wish knew curse tumblr,positive,noon,21-30,Nicaragua,6624554.0,120340.0,55.0
14caae56d8,_ leavin bc racists starts cryin,negative,night,70-100,Cabo Verde,555987.0,4030.0,138.0
2adf0913fe,cold there ive lost wallet,negative,morning,0-20,Saint Vincent and the Grenadines,110940.0,390.0,284.0
32ed1c1560,boo cant sleep saying hi random people,negative,morning,0-20,Mali,20250833.0,1220190.0,17.0
d3dc9a960e,_newnew yea saw oil show u put gotta likes,neutral,noon,21-30,Malaysia,32365999.0,328550.0,99.0
cb1ffba2a2,_phatass hopefully  meeting ,positive,morning,46-60,Guinea,13132795.0,246000.0,53.0
b3e8023bd9,ive burnt collerbone arms face aww,positive,noon,60-70,Switzerland,8654622.0,39500.0,219.0
12ed0a4896,getting bored sitting hotel room entire day,negative,noon,21-30,Togo,8278724.0,54390.0,152.0
1853fae31c,tis sharonp,neutral,night,70-100,Belize,397628.0,22810.0,17.0
53fa40440f,hoping least fun nite today  horrible way  start birthday,neutral,night,31-45,Guatemala,17915568.0,107160.0,167.0
f95148dfcf,great locals stop ask directions even better know answer,positive,night,31-45,Bolivia,11673021.0,1083300.0,11.0
e9910ba2e1,got insurance forms polo feel bit done though,neutral,morning,0-20,Latvia,1886198.0,62200.0,30.0
d41fe360e4,fortheloss dumbface him u u wknd wanna seeeeeee ya,negative,night,31-45,Guatemala,17915568.0,107160.0,167.0
93c0d86282,hes adorable,positive,night,70-100,Namibia,2540905.0,823000.0,3.0
62279dc367,decide sprain mine bothering again never checked,negative,morning,0-20,Afghanistan,38928346.0,652860.0,60.0
b505cb37c9,so picked chris bottislive boston cd listening driving home tonight moon want end,positive,morning,46-60,South Korea,51269185.0,97230.0,527.0
5cf2a5388c,thats brilliant idea one buzz though,positive,morning,0-20,China,1439323776.0,9388211.0,153.0
698124aa32,st period hate class cant wait im home ill b happiest person world wen im home,neutral,noon,21-30,Japan,126476461.0,364555.0,347.0
1a369b36cc,going movies clancy,neutral,morning,46-60,Trinidad and Tobago,1399488.0,5130.0,273.0
699ccfe91f,trying finish ignmentplease god help finish,negative,night,70-100,Spain,46754778.0,498800.0,94.0
42b9e3bcd8,know second problem being really exist still applies shame,negative,morning,46-60,Latvia,1886198.0,62200.0,30.0
03f8b22ee7,oh ffs  get paid till monday   sorry william gonna wait till next weekend till give Ã£Ã¢Ã¢Â½ ,negative,noon,21-30,Mauritius,1271768.0,2030.0,626.0
76feb56ffd,degree moving dallas hours,neutral,night,70-100,Djibouti,988000.0,23180.0,43.0
76c143dd66,cousins confirmation  confirmation party,positive,noon,60-70,Nepal,29136808.0,143350.0,203.0
198194e6c7,still lose followers people hates me world hates maybe  read more sgdjgi,negative,morning,46-60,Ethiopia,114963588.0,1000000.0,115.0
ab41356c44,back tafe bowling hour,neutral,noon,21-30,Luxembourg,625978.0,2590.0,242.0
5acdda01f7,entered house searching mode yesterday need find apartment dÃ£Ã¢Ã¢Â½sseldorf end august one temporary,neutral,noon,21-30,Paraguay,7132538.0,397300.0,18.0
15575a8277,david mitchells presenting have got news you tonight  love him think hes ace  another note  headache,neutral,morning,0-20,Mozambique,31255435.0,786380.0,40.0
39436449c0,went see wolverine husband who work today  pretty good,positive,night,31-45,Mexico,128932753.0,1943950.0,66.0
38d147d3d9,whats up,neutral,morning,46-60,Papua New Guinea,8947024.0,452860.0,20.0
1bfdda5e5a,dave thanks playing happy birthday nkotb today bday lonely bday today,neutral,noon,21-30,Cameroon,26545863.0,472710.0,56.0
